household_monthly_income_kes,parent_occupation,orphan_status,disability,dependents_count,siblings_in_college,residence_type,gender,band
4526.0,unemployed,not_orphan,0,3,1,urban_formal,female,3
16838.0,deceased_one,single_orphan,0,3,1,rural_low_poverty,male,3
23546.0,informal_business,not_orphan,0,3,1,urban_informal,male,4
67195.0,formal_employment,not_orphan,0,3,1,urban_formal,male,5
7397.0,unemployed,not_orphan,0,3,1,urban_informal,male,2
22659.0,informal_business,not_orphan,0,3,1,urban_formal,female,4
7848.0,informal_business,not_orphan,0,3,1,rural_low_poverty,female,2
500.0,unemployed,not_orphan,0,3,1,rural_high_poverty,female,1
63078.0,formal_employment,not_orphan,1,3,1,rural_high_poverty,female,3
7767.0,unemployed,not_orphan,1,3,1,rural_high_poverty,female,1
4649.0,deceased_one,single_orphan,0,3,1,rural_low_poverty,female,1
32506.0,formal_employment,not_orphan,0,3,1,rural_high_poverty,male,4
25954.0,informal_business,not_orphan,0,3,1,rural_high_poverty,male,5
18233.0,informal_business,not_orphan,0,3,1,rural_low_poverty,female,3
17486.0,informal_business,not_orphan,0,3,1,urban_formal,female,3
4196.0,deceased_one,single_orphan,0,3,1,rural_low_poverty,male,1
14904.0,formal_employment,not_orphan,0,3,1,urban_formal,male,3
3770.0,unemployed,not_orphan,0,3,1,rural_low_poverty,male,2
51365.0,formal_employment,not_orphan,0,3,1,urban_formal,male,5
7547.0,deceased_one,single_orphan,0,3,1,urban_formal,female,1
61300.0,formal_employment,not_orphan,0,3,1,urban_formal,female,5
7494.0,informal_business,not_orphan,0,3,1,urban_informal,female,2
65798.0,formal_employment,not_orphan,0,3,1,rural_high_poverty,male,4
11561.0,deceased_one,single_orphan,0,3,1,urban_informal,female,2
2181.0,deceased_one,single_orphan,0,3,1,urban_informal,male,1
500.0,unemployed,not_orphan,1,3,1,rural_low_poverty,female,1
4191.0,unemployed,not_orphan,0,3,1,urban_formal,male,3
14625.0,informal_business,not_orphan,0,3,1,rural_low_poverty,female,2
26838.0,informal_business,not_orphan,0,3,1,rural_high_poverty,male,4
2783.0,unemployed,not_orphan,0,3,1,rural_high_poverty,female,2
16601.0,informal_business,not_orphan,0,3,1,rural_low_poverty,male,5
2729.0,deceased_one,single_orphan,0,3,1,urban_formal,male,1
23252.0,formal_employment,not_orphan,0,3,1,urban_informal,male,4
7412.0,unemployed,not_orphan,0,3,1,rural_low_poverty,male,3
500.0,deceased_one,single_orphan,0,3,1,urban_informal,female,1
16055.0,informal_business,not_orphan,0,3,1,urban_formal,male,3
2782.0,unemployed,not_orphan,0,3,1,rural_low_poverty,male,3
5409.0,deceased_both,double_orphan,0,3,1,urban_formal,male,1
17826.0,deceased_one,single_orphan,0,3,1,rural_high_poverty,female,2
7037.0,unemployed,not_orphan,0,3,1,rural_low_poverty,female,2
1449.0,informal_business,not_orphan,0,3,1,rural_low_poverty,male,1
20881.0,informal_business,not_orphan,0,3,1,rural_low_poverty,male,3
27266.0,informal_business,not_orphan,0,3,1,urban_informal,female,4
10153.0,informal_business,not_orphan,0,3,1,rural_high_poverty,female,2
4073.0,deceased_both,double_orphan,0,3,1,rural_high_poverty,female,1
10600.0,deceased_one,single_orphan,0,3,1,urban_formal,male,3
2068.0,deceased_both,double_orphan,0,3,1,urban_informal,male,1
500.0,deceased_both,double_orphan,0,3,1,rural_high_poverty,male,1
8509.0,informal_business,not_orphan,0,3,1,urban_informal,female,2
4805.0,deceased_both,double_orphan,0,3,1,rural_high_poverty,female,1
29282.0,informal_business,not_orphan,0,3,1,rural_low_poverty,male,5
500.0,deceased_both,double_orphan,0,3,1,rural_high_poverty,female,1
25636.0,informal_business,not_orphan,0,3,1,urban_formal,male,3
5372.0,informal_business,not_orphan,0,3,1,rural_low_poverty,male,2
14537.0,informal_business,not_orphan,0,3,1,urban_informal,male,4
8923.0,unemployed,not_orphan,0,3,1,urban_informal,male,4
21938.0,informal_business,not_orphan,0,3,1,rural_high_poverty,male,3
48861.0,formal_employment,not_orphan,0,3,1,urban_formal,female,5
15136.0,informal_business,not_orphan,0,3,1,rural_high_poverty,male,3
35258.0,informal_business,not_orphan,0,3,1,rural_high_poverty,male,4
50518.0,formal_employment,not_orphan,0,3,1,rural_low_poverty,female,5
19856.0,informal_business,not_orphan,0,3,1,rural_low_poverty,female,5
20573.0,informal_business,not_orphan,0,3,1,urban_formal,female,5
6794.0,unemployed,not_orphan,0,3,1,urban_informal,male,2
22109.0,informal_business,not_orphan,0,3,1,urban_formal,male,4
47449.0,formal_employment,not_orphan,0,3,1,rural_low_poverty,female,5
22934.0,informal_business,not_orphan,0,3,1,urban_informal,male,4
39556.0,formal_employment,not_orphan,0,3,1,urban_informal,male,3
16816.0,informal_business,not_orphan,0,3,1,rural_high_poverty,male,2
59850.0,formal_employment,not_orphan,0,3,1,urban_informal,male,5
19489.0,informal_business,not_orphan,0,3,1,rural_high_poverty,female,3
1718.0,unemployed,not_orphan,0,3,1,urban_informal,female,1
46911.0,formal_employment,not_orphan,0,3,1,rural_high_poverty,male,4
500.0,deceased_both,double_orphan,0,3,1,rural_high_poverty,female,1
17684.0,informal_business,not_orphan,0,3,1,urban_formal,female,4
3296.0,deceased_one,single_orphan,0,3,1,urban_formal,male,2
3124.0,unemployed,not_orphan,0,3,1,rural_high_poverty,male,2
7026.0,unemployed,not_orphan,0,3,1,urban_informal,female,3
7501.0,deceased_one,single_orphan,0,3,1,rural_high_poverty,male,1
12845.0,informal_business,not_orphan,0,3,1,rural_high_poverty,male,3
24284.0,informal_business,not_orphan,0,3,1,rural_low_poverty,female,4
24056.0,informal_business,not_orphan,0,3,1,rural_high_poverty,female,4
13860.0,informal_business,not_orphan,1,3,1,rural_low_poverty,male,2
500.0,deceased_one,single_orphan,0,3,1,rural_high_poverty,male,1
4128.0,deceased_one,single_orphan,0,3,1,urban_informal,female,1
2001.0,deceased_both,double_orphan,0,3,1,urban_informal,male,1
4647.0,unemployed,not_orphan,0,3,1,urban_formal,male,2
15822.0,informal_business,not_orphan,0,3,1,urban_formal,female,5
7422.0,unemployed,not_orphan,0,3,1,urban_informal,female,2
20539.0,informal_business,not_orphan,0,3,1,urban_formal,male,5
9311.0,unemployed,not_orphan,0,3,1,urban_formal,male,3
9463.0,unemployed,not_orphan,0,3,1,urban_formal,female,3
14877.0,informal_business,not_orphan,0,3,1,urban_informal,female,3
9351.0,deceased_one,single_orphan,0,3,1,urban_informal,female,2
28154.0,informal_business,not_orphan,0,3,1,urban_formal,male,5
56195.0,formal_employment,not_orphan,1,3,1,urban_informal,female,3
9173.0,deceased_one,single_orphan,0,3,1,urban_formal,male,2
22560.0,informal_business,not_orphan,0,3,1,urban_formal,female,4
14978.0,informal_business,not_orphan,0,3,1,rural_high_poverty,male,2
37381.0,informal_business,not_orphan,0,3,1,urban_formal,male,5
25862.0,informal_business,not_orphan,0,3,1,urban_formal,female,5
31406.0,informal_business,not_orphan,0,3,1,rural_low_poverty,female,5
52239.0,formal_employment,not_orphan,0,3,1,urban_informal,male,5
42142.0,formal_employment,not_orphan,1,3,1,rural_low_poverty,male,2
6322.0,deceased_one,single_orphan,0,3,1,urban_formal,male,2
19474.0,informal_business,not_orphan,0,3,1,rural_low_poverty,female,4
9969.0,formal_employment,not_orphan,0,3,1,urban_informal,male,2
15747.0,informal_business,not_orphan,0,3,1,rural_low_poverty,male,3
40416.0,formal_employment,not_orphan,0,3,1,urban_informal,male,4
1096.0,unemployed,not_orphan,0,3,1,rural_high_poverty,male,1
59644.0,formal_employment,not_orphan,0,3,1,rural_high_poverty,male,4
5734.0,informal_business,not_orphan,0,3,1,rural_high_poverty,female,1
20687.0,informal_business,not_orphan,0,3,1,rural_high_poverty,male,3
3802.0,unemployed,not_orphan,0,3,1,urban_informal,female,2
5580.0,unemployed,not_orphan,0,3,1,rural_low_poverty,male,2
22726.0,informal_business,not_orphan,0,3,1,urban_formal,female,5
6826.0,deceased_one,single_orphan,0,3,1,rural_low_poverty,female,2
6102.0,informal_business,not_orphan,0,3,1,urban_informal,female,2
48747.0,formal_employment,not_orphan,0,3,1,rural_low_poverty,male,5
2282.0,deceased_one,single_orphan,0,3,1,rural_low_poverty,male,1
19101.0,informal_business,not_orphan,0,3,1,rural_high_poverty,male,3
2866.0,deceased_both,double_orphan,0,3,1,rural_low_poverty,female,1
7143.0,informal_business,not_orphan,0,3,1,rural_low_poverty,female,3
3156.0,unemployed,not_orphan,0,3,1,rural_high_poverty,female,1
36009.0,formal_employment,not_orphan,0,3,1,urban_informal,male,5
57731.0,formal_employment,not_orphan,1,3,1,rural_high_poverty,female,3
11987.0,formal_employment,not_orphan,0,3,1,rural_high_poverty,male,3
16066.0,informal_business,not_orphan,0,3,1,rural_low_poverty,female,3
50899.0,formal_employment,not_orphan,0,3,1,urban_formal,male,5
73857.0,formal_employment,not_orphan,0,3,1,rural_low_poverty,male,5
25683.0,informal_business,not_orphan,0,3,1,rural_high_poverty,male,3
62737.0,formal_employment,not_orphan,0,3,1,rural_low_poverty,female,5
3331.0,deceased_one,single_orphan,0,3,1,rural_high_poverty,male,1
5760.0,unemployed,not_orphan,0,3,1,rural_high_poverty,female,1
22394.0,informal_business,not_orphan,0,3,1,urban_formal,male,5
18768.0,informal_business,not_orphan,0,3,1,rural_high_poverty,female,3
16726.0,informal_business,not_orphan,0,3,1,rural_high_poverty,male,4
18656.0,informal_business,not_orphan,0,3,1,rural_high_poverty,female,2
15693.0,informal_business,not_orphan,0,3,1,rural_high_poverty,male,2
19463.0,informal_business,not_orphan,0,3,1,rural_high_poverty,female,3
31729.0,informal_business,not_orphan,0,3,1,urban_informal,female,5
6838.0,unemployed,not_orphan,1,3,1,urban_formal,male,2
27550.0,informal_business,not_orphan,0,3,1,rural_low_poverty,female,4
24167.0,informal_business,not_orphan,0,3,1,urban_informal,male,4
14793.0,informal_business,not_orphan,0,3,1,urban_formal,male,4
9455.0,deceased_one,single_orphan,0,3,1,urban_informal,female,2
18765.0,informal_business,not_orphan,0,3,1,rural_high_poverty,male,5
23692.0,informal_business,not_orphan,0,3,1,urban_formal,male,3
1622.0,unemployed,not_orphan,0,3,1,urban_formal,male,1
6502.0,deceased_one,single_orphan,1,3,1,urban_formal,male,1
14218.0,informal_business,not_orphan,1,3,1,rural_high_poverty,female,2
1216.0,deceased_both,double_orphan,0,3,1,urban_formal,female,1
19044.0,formal_employment,not_orphan,0,3,1,rural_high_poverty,female,3
5505.0,unemployed,not_orphan,1,3,1,rural_high_poverty,male,1
1241.0,deceased_both,double_orphan,0,3,1,rural_low_poverty,female,1
22254.0,formal_employment,not_orphan,0,3,1,urban_informal,male,4
15673.0,informal_business,not_orphan,0,3,1,rural_low_poverty,male,3
2481.0,deceased_both,double_orphan,0,3,1,rural_high_poverty,male,1
31416.0,formal_employment,not_orphan,0,3,1,rural_low_poverty,male,3
10811.0,informal_business,not_orphan,0,3,1,rural_high_poverty,female,2
9256.0,informal_business,not_orphan,0,3,1,urban_informal,male,3
16883.0,informal_business,not_orphan,0,3,1,urban_informal,female,4
6448.0,unemployed,not_orphan,0,3,1,rural_low_poverty,female,3
31725.0,informal_business,not_orphan,1,3,1,urban_formal,female,2
57613.0,formal_employment,not_orphan,0,3,1,urban_formal,female,5
3363.0,deceased_one,single_orphan,0,3,1,rural_low_poverty,male,1
4018.0,unemployed,not_orphan,0,3,1,urban_informal,female,3
6384.0,deceased_one,single_orphan,0,3,1,urban_informal,female,1
8098.0,deceased_both,double_orphan,0,3,1,rural_high_poverty,male,1
